bodyId,instance,type
732357920,PVL03oq_pct(PVL03)_R,PVL03oq_pct
1879519066,LC17,LC17
5812993997,(LWF2)_R,
1377002848,PVM08i_a_pct(PVM08)_R,PVM08i_a_pct
1199855170,LC6(PLBDL7)_R,LC6
1747280642,LLPC2a,LLPC2a
1321339156,PVL06z_pct(PVL06)_R,PVL06z_pct
827794325,ADL12oa_pct(ADL12)_R,ADL12oa_pct
1505209641,aMe5,aMe5
1359553384,KCab-s,KCab-sc
1597494148,LC20(lVLPT3)_R,LC20
298547259,ADL02oh_pct(ADL02)_R,ADL02oh_pct
1808958240,LC18,LC18
1839659717,LPC1,LPC1
294787849,PDL05d_pct(PDL05)_R,PDL05d_pct
1128097470,IbSpsP(PB17)_L2/R2/4,IbSpsP
1686212203,MC62(LWF5)_R,MC62
1748299513,LLPC2a,LLPC2a
507260559,KCab-s,KCab-sc
939738364,KCab-a,KCab-sc
790741674,PDM10f_pct(PDM10)_R,PDM10f_pct
734677385,AVL08n_pct(AVL08)_R,AVL08n_pct
1932708720,LLPC3,LLPC3
1036753721,EQ5_L,EQ5
1689139601,(PDM19)_L,
1344509330,LC20,LC20
1159646273,,
1498720166,(AVM09)_L,
987424258,LC10,LC10
1907946099,,
5813016716,PDM17of_pct(PDM17)_R,PDM17of_pct
1171621682,KCg-d,KCg
5813000220,AVL14r_b_pct(AVL14)_R,AVL14r_b_pct
799219795,KCab-p,KCab-p
1416766624,AVL02f_a_pct(AVL02)_R,AVL02f_a_pct
1284657996,(PVM01)_L,
5813042873,LPLC1(PVL01)_R,LPLC1
1691686234,PVL07r_pct(PVL07)_R,PVL07r_pct
785573850,KCab-s,KCab-sc
1375266871,FQ6_d_C2_R,FQ6_d
612669205,KCab-s,KCab-sc
766937594,FB04Bb_L,FB5W
861630613,KCa'b',KCa'b'
1110640084,AVM16d_pct(AVM16)_R,AVM16d_pct
5813057723,ADM03ot_pct(ADM03)_R,ADM03ot_pct
581250607,PDL06oi_pct(PDL06)_R,PDL06oi_pct
1670054341,,
543580198,(PDM15)_L,
1128235633,aMe17C,aMe17C
1539542392,ADL01c_pct(ADL01)_R,ADL01c_pct
5813127522,PFNp(PB01)_a_L9,PFNp_a
5813022343,ADM07ot_pct(ADM07)_R,ADM07ot_pct
388881226,PDL28b_pct(PDL28)_R,PDL28b_pct
723508162,KCg,KCg
1132030694,PVL16p_pct(PVL16)_R,PVL16p_pct
861920004,LC10,LC10
1319578883,LC16,LC16
1227135350,PDL09i_pct(PDL09)_R,PDL09i_pct
1032643905,PFNa(PB03)_L9,PFNa
1288767171,Delta6J_05,Delta6J
645456880,aIPg2(PVL04)_R,aIPg2
667538952,PDL12k_pct(PDL12)_R,PDL12k_pct
2028261229,LC21,LC21
386829647,,
5813067963,,
1437682098,PVM03oc_pct(PVM03)_R,PVM03oc_pct
917311482,Delta0A_a,Delta0A_a
5813046303,LLPC2c,LLPC2c
1349240911,LC29(PVL01)_R,LC29
1008620177,ADM01oq_pct(aSP1a)(ADM01)_R,ADM01oq_pct
1261432159,R3d_a(ring)(AVM07)_L,R3d_a
823374529,PDL09a_pct(PDL09)_R,PDL09a_pct
1170891789,AVM09h_c_pct(AVM09)_R,AVM09h_c_pct
1289238130,LC16,LC16
766493391,AVM07y_a_pct(AVM07)_R,AVM07y_a_pct
673772290,(MBDLaxon1),
5813022935,LLPC3,LLPC3
1352315133,AVL11y_a_pct(AVL11)_R,AVL11y_a_pct
1605791755,(PVM09)_L?,
664511977,KCg-d,KCg
1033196675,FQ7_a_C3_R,FQ7_a
885262090,FQ7_d_C5_L,FQ7_d
1443135486,PVM09v_pct(PVM09)_R,PVM09v_pct
1104824502,Delta12a(AB)_R,Delta0A_a
5813090992,(aDT6a)(MBDLaxon2),
1036637638,ExR3(ring)_R,ExR3
1039068185,FB05q_L,FB5O
574710121,ADL22h_pct(ADL22)_R,ADL22h_pct
484018923,PDL16r_pct(PDL16)_R,PDL16r_pct
389239243,PDL11oi_pct(PDL11)_R,PDL11oi_pct
705091769,KCab-a,KCab-sc
1042656011,ADL03oq_pct(ADL03)_R,ADL03oq_pct
1497200791,LC17,LC17
642085399,(aDT6e)(MBDLaxon2),
1537456949,LC15,LC15
724012895,,
327873821,PDM18a_c_pct(PDM18)_R,PDM18a_c_pct
1164235179,FQ6_d_C5_L,FQ6_d
854106922,ADL03b_pct(ADL03)_R,ADL03b_pct
1011314620,PVL11v_pct(PVL11)_R,PVL11v_pct
1224249917,PFNa(PB03)_R6,PFNa
5813053875,,
1283030884,PVL02x_pct(PVL02)_R,PVL02x_pct
5812979176,KCg,KCg
670072852,(MBDLaxon1),
1537331894,Delta0A_a(AB),Delta0A_a
815922112,KCg,KCg
1263327214,LC9,LC9
1820005073,AVM08oj_pct(AVM08)_R,AVM08oj_pct
1229288307,R3p_b(ring)(AVM07)_R,R3p_b
5813010968,ADL07oh_pct(ADL07)_R,ADL07oh_pct
326134056,PDL17c_b_pct(PDL17)_R,PDL17c_b_pct
1409639887,PVL10w_b_pct(PVL10)_R,PVL10w_b_pct
602459682,KCg,KCg
1105554237,FB05t_L,FB5R
641567225,ADL22f_b_pct(ADL22)_R,ADL22f_b_pct
514397189,ADL03ob_pct(ADL03)_R,ADL03ob_pct
548963433,(aDT6a)(MBDLaxon2),
325113795,PDM31a_pct(PDM31)_R,PDM31a_pct
574374051,mPN1_VA5(AVM02)_R,VA5 lPN
1046385221,MC61,MC61
1248424794,PFNp(PB01)_b_R9,PFNp_b
1605842920,(PVM09)_L,
357224041,PDL05oi_pct(PDL05)_R,PDL05oi_pct
612738462,MBON03(B'2mp)(ADM07)_L,MBON03
5813021311,KCab-s,KCab-sc
611089775,MBON35(y2)_L,ADM02h_pct
2059611420,LC24(LWF6)_R,LC24
5813022809,FB04g_L,FB4F_b
5813058439,PVL10v_a_pct(PVL10)_R,PVL10v_a_pct
1441499171,PFNp(PB01)_b_L6,PFNp_b
666843764,LC28a,LC28a
417536905,PDL07ob_pct(PDL07)_R,PDL07ob_pct
2245634599,PDM14i_pct(PDM14)_R,PDM14i_pct
607933758,FB05s(AVM10)_R,FB5Q
1386098182,aSP10A(AVL20)_R,aSP10A
2039100722,HBeyelet_002,HBeyelet
666575508,PDM08h_pct(PDM08)_R,PDM08h_pct
301314154,KCab-c,KCab-sc
609660480,(MBDLaxon1),
1407269144,LC13(LWF2)_R,LC13
296497316,FB09f(AVM08)_R,SA3
5812987231,AVL02w_pct(AVL02)_R,AVL02w_pct
5812980593,KCab-c,KCab-sc
1163199311,FB04og_L,FB4P_b
5812997070,LPC2,LPC2
1290269562,PVM03e_pct(PVM03)_R,PVM03e_pct
1343804739,PVL06y_b_pct(PVL06)_R,PVL06y_b_pct
550029290,(MBDLaxon2),
1508274264,ADM03z_pct(ADM03)_R,ADM03z_pct
757215581,PDL16q_b_pct(PDL16)_R,PDL16q_b_pct
1224078043,AVL04g_pct(AVL04)_R,AVL04g_pct
1475322280,Delta0N,Delta0N
549935124,PDL06ox_pct(PDL06)_R,PDL06ox_pct
578254032,ADM10q_pct(ADM10)_R,ADM10q_pct
1104798905,AVL08on_pct(AVL08)_R,AVL08on_pct
1534012511,LC12(lVLPT7)_R,LC12
1756531702,(AVM20)_L,
703282980,ADL28f_pct(ADL28)_R,ADL28f_pct
5813078621,,AVL23g_pct
674760695,ADL08g_a_pct(ADL08)_R,ADL08g_a_pct
638204954,ADL22e_pct(ADL22)_R,ADL22e_pct
1197246979,FQ12_b_C2_R,FQ12_b
363725228,KCab-c,KCab-sc
1602885929,(AVM09)_L,
1132764433,AVL03a_pct(AVL03)_R,AVL03a_pct
5813047157,PEN(PB06)_b_L2,PEN_b(PEN2)
5812997214,LLPC2b,LLPC2b
5813042961,AVL01lw_pct(AVL01)_R,AVL01lw_pct
5813010722,(aDT6c)(MBDLaxon1),
1854022847,AVL16oa_pct(AVL16)_R,AVL16oa_pct
5813108370,(ADM04)_L,
1754370313,LC12,LC12
481653694,ADL04h_pct(ADL04)_R,ADL04h_pct
2184459381,(LWF6)_R,
1407874177,LPLC1(PVL01)_R,LPLC1
669666822,ADL08a_pct(ADL08)_R,ADL08a_pct
604255448,Delta0L,Delta0L
800264315,PAM04(B2)(ADM02)_R,PAM04
299958695,_PDM08r_pct(PDM08)_R,_PDM08r_pct
5813087991,PDL21p_b_pct(PDL21)_R,PDL21p_b_pct
451424866,PDL07of_pct(DN3A)(PDL07)_R,PDL07of_pct
538951958,KCg,KCg
794225197,(PDM27)_L,
886812643,mlPN2(AVM04)_R,olfactory multi vPN mlALT
1438304347,LC13,LC13
1839366494,LLPC3,LLPC3
5813022419,ADM07z_pct(ADM07)_R,ADM07z_pct
973765182,AVL01q_pct(AVL01)_R,AVL01q_pct
5812981249,ADL09n_b_pct(ADL09)_R,ADL09n_b_pct
296164879,ADL20h_a_pct(ADL20)_R,ADL20h_a_pct
1406966879,DNb05_R,
327511994,PDM20e_b_pct(PDM20)_R,PDM20e_b_pct
1232940086,MC61,MC61
5813024910,AVL15i_pct(AVL15)_R,AVL15i_pct
513344531,PDM18f_pct(PDM18)_R,PDM18f_pct
1565824423,AVL10r_pct(AVL10)_R,AVL10r_pct
853791166,AVL06v_a_pct(AVL06)_R,AVL06v_a_pct
1467007656,(AVM09)_L,
1204124270,PAM01(y5)(ADM02)_R,PAM01
5813013691,TuTu_L?,
1417789519,AVL02e_pct(AVL02)_R,AVL02e_pct
1870767995,AVL01lg_pct(AVL01)_R,AVL01lg_pct
666503184,ADL07g_pct(ADL07)_R,ADL07g_pct
1812078638,LLPC1,LLPC1
2153377173,(PVF4)_R,
1778984560,LLPC3,LLPC3
1752051506,PVL05m_pct(PVL05)_R,PVL05m_pct
480931876,PDL08og_pct(PDL08)_R,PDL08og_pct
1778984385,LLPC3,LLPC3
417143726,PDL07h_b_pct(pSP2a)(PDL07)_R,PDL07h_b_pct
298603633,PVL04p_a_pct(PVL04)_R,PVL04p_a_pct
391034580,PDM22q_pct(PDM22)_R,PDM22q_pct
1823661274,AVL17a_pct(AVL17)_R,AVL17a_pct
636798093,PDL05c_pct(PDL05)_R,PDL05c_pct
955715991,LC10,LC10
1170667130,KCa'b',KCa'b'
1292423935,PFL1(PB12a)_L3,PFL1
1448173578,AVL20b_pct(aSP10d)(AVL20)_R,AVL20b_pct
1169833987,MC61,MC61
1107561814,PVL11n_pct(PVL11)_R,PVL11n_pct
1876484146,LPLC2(PVL01)_R,LPLC2
1169838185,MC64,MC64
5812991267,AVL01z_b_pct(AVL01)_R,AVL01z_b_pct
761236545,PDL08oe_pct(PDL08)_R,PDL08oe_pct
5813022792,PVL16a_pct(PVL16)_R,PVL16a_pct
1167295856,R4d_b(ring)(AVM07)_L,R4d_b
1811737795,LLPC1,LLPC1
1109163019,TuBu4_SBU(ADL06)_R,TuBu4
5813010135,PDL25g_pct(PDL25)_R,PDL25g_pct
1283354429,,
513323340,PDL16j_pct(PDL16)_R,PDL16j_pct
1620671365,(LWF2)_R,
1192735693,LC24,LC24
1502304335,LC24,LC24
948704521,FQ12_a_C7_R,FQ12_a
1748636563,LLPC2a,LLPC2a
759667315,PDM08i_pct(PDM08)_R,PDM08i_pct
860266377,KCab-a,KCab-sc
911897818,PFNv(PB05)_L4(_C3_),PFNv
5813021788,KCab-p,KCab-p
1007053092,PDM16f_a_pct(PDM16)_R,PDM16f_a_pct
389527383,PDL17t_pct(PDL17)_R,PDL17t_pct
1128434325,PFR_a(PB11a)_L2,PFR_a
1258682411,Delta0L,Delta0L
635890732,PVL04or_pct(PVL04)_R,PVL04or_pct
543369332,PVL03q_pct(PVL03)_R,PVL03q_pct
725860918,PDL12w_a_pct(PDL12)_R,PDL12w_a_pct
548691397,ADM07u_pct(ADM07)_R,ADM07u_pct
1626827823,MC64,MC64
1841019896,PVL02v_pct(PVL02)_R,PVL02v_pct
890883360,ADL21d_d_pct(ADL21)_R,ADL21d_d_pct
5813032946,KCab-c,KCab-sc
449910491,PDL10g_j_pct(PDL10)_R,PDL10g_j_pct
484355342,PDL22f_pct(PDL22)_R,PDL22f_pct
1260949362,AVL18s_pct(AVL18)_R,AVL18s_pct
1226029612,aMe14B,aMe14B
580317662,PAM08_b(y4)(ADM02)_R,PAM08_b
517169460,PDL05h_pct(PDL05)_R,PDL05h_pct
581396769,(MBDLaxon2),
5813024217,(LWF2)_R,
916292657,Delta0D,Delta0D
514073634,ADL04w_pct(ADL04)_R,ADL04w_pct
5812980915,ADL06a_pct(ADL06)_R,ADL06a_pct
766410696,(ADL12)_R,
1004086995,PDL08a_pct(PDL08)_R,PDL08a_pct
1504086607,LC21(PLBDL4)_R,LC21
737218650,ADM01e_pct(ADM01)_R,ADM01e_pct
1071151811,FQ8_C6_L,FQ8
662966385,PFNm(PB02)_b_L6,PFNm_b
1108796315,MC61,MC61
1843744231,LPLC1(PVL01)_R,LPLC1
391496898,(PDM08)_L,
1437850908,LPLC2(PVL01)_R,LPLC2
325797488,PDL10g_i_pct(PDL10)_R,PDL10g_i_pct
484735678,PAM04(B2)(ADM02)_R,PAM04
391600399,PDL26g_pct(PDL26)_R,PDL26g_pct
1667571719,PVM09t_pct(PVM09)_R,PVM09t_pct
361351171,ADL12x_pct(aSP26)(ADL12)_R,ADL12x_pct
5813014218,PVL03c_c_pct(PVL03)_R,PVL03c_c_pct
295116205,SA1_a(AVM08)_R,SA1_a
607938091,PVL13e_pct(PVL13)_R,PVL13e_pct
5901214610,AVL06oq_pct(AVL06)_R,AVL06oq_pct
519905418,KCab-s,KCab-sc
635234035,PFL2(PB12b)_R2/3(_C3_),PFL2
1690015835,LPLC1(PVL01)_R,LPLC1
5812979187,KCg,KCg
1690598004,LC12(lVLPT7)_R,LC12
1356743512,AVL08d_pct(AVL08)_R,AVL08d_pct
1815765750,(lVLPT7)_R,
767329844,PDM13r_h_pct(pMP6a)(PDM13)_L,PDM13r_h_pct
1103810192,PFGs(PB10)_R8,PFGs
1311487571,FQ6_b_C1_R,FQ6_b
5813047713,PDL11r_pct(PDL11)_R,PDL11r_pct
1004700437,PFL3(PB12c)_L7,PFL3
1753700376,LC12,LC12
416189410,KCg,KCg
363725096,KCab-c,KCab-sc
391604389,AVM13a_a_pct(AVM13)_R,AVM13a_a_pct
1479820692,AVL26a_pct(AVL26)_R,AVL26a_pct
5813049920,PDL07d_pct(PDL07)_R,PDL07d_pct
1718645916,LPLC4,LPLC4
5812983999,LC12,LC12
855314682,(MBDLaxon1),
600667501,KCab-s,KCab-sc
982968977,AVL03h_pct(AVL03)_R,AVL03h_pct
390935535,ADL11c_c_pct(ADL11)_R,ADL11c_c_pct
1595853024,LPLC4(PVL01)_R,LPLC4
548552915,KCa'b',KCa'b'
760902933,ADL05oo_pct(ADL05)_R,ADL05oo_pct
5813055748,PDL11u_b_pct(PDL11)_R,PDL11u_b_pct
663834152,KCg,KCg
5813027248,aMe17E,aMe17E
1813900871,AVM12k_pct(aPN1a)(AVM12)_R,AVM12k_pct
1539496112,AVL13h_pct(AVL13)_R,AVL13h_pct
1468350445,PVL13a_pct(PVL13)_R,PVL13a_pct
1226789202,AVL11op_pct(AVL11)_R,AVL11op_pct
2102285186,AVL21f_a_pct(AVL21)_R,AVL21f_a_pct
1446100318,,
1352684733,,AVL10olb_pct
487212916,PVM12j_pct(PVM12)_R,PVM12j_pct
1199496144,LC9(PLBDL3)_R,LC9
663130304,KCg-d,KCg
1250920325,Delta12a(AB)_L,Delta0A_a
1037510115,AVL07ot_pct(aSP9a)(AVL07)_R,AVL07ot_pct
1227004352,Delta0N,Delta0N
5813056311,KCg,KCg
1810011201,LLPC3,LLPC3
1139835335,MC61,MC61
5813068174,AVM12g_pct(AVM12)_R,AVM12g_pct
266528078,PDM07f_a_pct(PDM07)_R,PDM07f_a_pct
1780862692,(PDM19)_L,
1745168996,LPC1,LPC1
5812997380,AVM11c_pct(AVM11)_R,AVM11c_pct
675187558,ADM07v_b_pct(ADM07)_R,ADM07v_b_pct
1749007402,LC22(PVL01)_R,LC22
393055504,PDL06ow_pct(PDL06)_R,PDL06ow_pct
5813012781,PDL13a_pct(PDL13)_R,PDL13a_pct
508447812,FQ4_b_C6_L_small,FQ4_b
940791269,FQ12_b(AB)_C4_R,FQ12_b
5812987930,PVM02op_pct(PVM02)_R,PVM02op_pct
828316115,(MBDLaxon1),
642724189,(MBDLaxon1),
1352011957,PVL08b_pct(PVL08)_R,PVL08b_pct
5813022341,MBON02(B2B'2a)(ADM07)_L,MBON02
418607079,,
1261229600,LT51(aSP29a)(AVL04)_R,LT51
1685983749,PVM02of_pct(PVM02)_R,PVM02of_pct
1439962910,PVL14h_d_pct(PVL14)_R,PVL14h_d_pct
1568047319,PFNm(PB02)_a_R3,PFNm_a
1501640127,LC28b,LC28b
727153132,ADL18h_pct(ADL18)_R,ADL18h_pct
296160764,FB08k(AVM10)_R,FB8F
979857196,ADL05w_d_pct(ADL05)_R,ADL05w_d_pct
1377841477,PVL01f_pct(PVL01)_R,PVL01f_pct
885776346,PDL09a_pct(PDL09)_R,PDL09a_pct
480335848,PDM10oj_pct(PDM10)_R,PDM10oj_pct
5813039993,(PDM05)_L,
5813069377,LC4,LC4
1848592019,LC31,LC31
1254261370,PDM14p_pct(PDM14)_R,PDM14p_pct
2097462638,aMe1,aMe1
1622350949,LPLC1(PVL01)_R,LPLC1
786929029,KCab-s,KCab-sc
5813094683,ADM03v_pct(ADM03)_R,ADM03v_pct
1252337419,LC15,LC15
1440571897,LC13(LWF1)_R,LC13
5813025508,(PDM05)_L,
5813068500,AVL06ok_pct(AVL06)_R,AVL06ok_pct
1562352871,LC24(LWF6)_R,LC24
5813048214,PAM05_b(B'2p)_L,PAM05_b
5813022738,(PDM21)_L,
547115923,ADL04n_pct(ADL04)_R,ADL04n_pct
1106862090,PDL05h_pct(PDL05)_R,PDL05h_pct
1383956999,AVL04s_c_pct(AVL04)_R,AVL04s_c_pct
1573037636,PDM14y_pct(PDM14)_R,PDM14y_pct
858604499,ADM05a_pct(ADM05)_R,ADM05a_pct
512048416,PDM05q_pct(PDM05)_R,PDM05q_pct
730709173,ADM02f_pct(ADM02)_R,ADM02f_pct
757694775,PFL3(PB12c)_L2_irreg,PFL3
1471307510,LC9(PLBDL3)_R,LC9
1386780576,AVL02s_pct(AVL02)_R,AVL02s_pct
1350613510,LC16,LC16
364061776,KCab-a,KCab-sc
5812978981,PVL06a_b_pct(PVL06)_R,PVL06a_b_pct
671751354,(MBDLaxon1),
1291353045,(pIP5d),
1351515422,FQ6_a_C8_R,FQ6_a
1437224617,PVL03og_pct(pIP7)(PVL03)_R,PVL03og_pct
5813020002,PDL16k_pct(PDL16)_R,PDL16k_pct
329983926,FB05g(AVM10)_R,FB5G
5813021441,KCab-s,KCab-sc
5813014626,PDM16f_b_pct(PDM16)_R,PDM16f_b_pct
1282690130,LC10,LC10
1778984647,LLPC2a,LLPC2a
704798196,PDL06m_pct(PDL06)_R,PDL06m_pct
1201559521,MC61,MC61
1810706101,LLPC3,LLPC3
5813009486,PDM05j_d_pct(PDM05)_R,PDM05j_d_pct
488533722,KCab-s,KCab-sc
362299997,ADL15a_pct(ADL15)_R,ADL15a_pct
423516229,(aDT6b)(MBDLaxon2),
5812983886,(PVM10)_L,
1203433388,KCg-d,KCg
5813022814,aIPg2(PVL04)_R,aIPg2
823988254,ADL01q_a_pct(ADL01)_R,ADL01q_a_pct
543365167,PDL07og_pct(DN3A)(PDL07)_R,PDL07og_pct
481056857,PDM22s_pct(PDM22)_R,PDM22s_pct
1885036132,PVL07g_a_pct(PVL07)_R,PVL07g_a_pct
5813070873,LN(AL)bilateral from L?,
356835277,PDL07ob_pct(PDL07)_R,PDL07ob_pct
853259921,(PVM01)_L,
1314449476,(LWF5)_R,
452685249,ADL20e_g_pct(ADL20)_R,ADL20e_g_pct
1354050197,AVL07w_pct(AVL07)_R,AVL07w_pct
5812981086,KCab-s,KCab-sc
1541161576,,
920057227,(PDM12)_L,
5813062617,KCg,KCg
974110912,,
5901231325,,
1080545525,LC10,LC10
1103840073,FQ10_b_C2_L,FQ10_b
1066511487,aMe8(AVL22)_R,aMe8
859960201,ADM10n_b_pct(ADM10)_R,ADM10n_b_pct
1038290956,PDM16f_c_pct(PDM16)_R,PDM16f_c_pct
770952011,ADM07z_pct(ADM07)_L,ADM07z_pct
768184496,KCa'b',KCa'b'
1002507170,PFL1(PB12a)_R7,PFL1
1292113218,R3d_c(ring)(AVM07)_L,R3d_c
1858901026,mPNX(AVM01)_R,VP multi adPN mALT
1696897255,,
5812997937,LLPC3,LLPC3
298267207,PDM10oj_pct(PDM10)_R,PDM10oj_pct
486073415,AVM15k_pct(mALg)(AVM15)_L,AVM15k_pct
1967866061,(lVLPT4)_R,
1875409122,LC25,LC25
705118017,FB04Bc(AVM10)_R,FB5X
666994301,PFL3(PB12c)_R2_irreg,PFL3
1807584852,LPC1,LPC1
1260879515,LC9,LC9
1071760480,FQ7_d_C2_L,FQ7_d
2089649128,(LWF5)_R,
1189891402,PFGs(PB10)_L8,PFGs
5813035131,(PDM12)_L,
1750319777,,
880771722,Delta6A_03,Delta6A
1167438034,LC9(PLBDL3)_R,LC9
1013883644,FQ6_b_C8_R,FQ6_b
857141091,AVM14x_pct(AVM14)_R,AVM14x_pct
391328156,PDL06os_pct(PDL06)_R,PDL06os_pct
1172044382,KCg,KCg
1405615693,PVM01ox_pct(PVM01)_R,PVM01ox_pct
359219722,ADL02j_f_pct(ADL02)_R,ADL02j_f_pct
1756881825,AVL01li_pct(AVL01)_R,AVL01li_pct
1141342258,PAM08_a(y4)(ADM02)_R,PAM08_a
1220351589,(lVLPT8)_R,
638964662,PVM09y_pct(PVM09)_R,PVM09y_pct
1625191546,LPLC4(PVL01)_R,LPLC4
1407480623,(PVM01)_L,
358514340,PDL13e_pct(PDL13)_R,PDL13e_pct
517682957,PDM13r_pct(PDM13)_L,PDM13r_pct
5812997196,LLPC3,LLPC3
736126717,KCab-c,KCab-sc
5813047691,LN(AVM02)_R,olfactory LN
754547386,KCg,KCg
5812997981,LLPC2c,LLPC2c
971459227,KCab-a,KCab-sc
797420557,ADL22c_a_pct(ADL22)_R,ADL22c_a_pct
5812982242,(LWF5)_R,
550081666,ADM07m_pct(ADM07)_R,ADM07m_pct
667271225,PDM10h_pct(PDM10)_R,PDM10h_pct
923994401,LC10,LC10
388898182,PDL11oc_pct(PDL11)_R,PDL11oc_pct
5812991798,LC18,LC18
5812981932,KCg,KCg
1510562176,AVL14x_pct(AVL14)_R,AVL14x_pct
298590924,ADL20g_pct(ADL20)_R,ADL20g_pct
1221482612,(PDM16)_L,
1472537557,PFNp(PB01)_a_L6,PFNp_a
5812997116,LLPC3,LLPC3
1510302921,AVM09u_pct(AVM09)_R,AVM09u_pct
1257974685,Delta0I,Delta0I
1962733227,(pLOP1)_R,
1844240829,AVM11d_a_pct(AVM11)_R,AVM11d_a_pct
5813050765,KCa'b',KCa'b'
819751391,FQ6_a_C7_R,FQ6_a
2245501457,LC17,LC17
541118908,EPG(PB08)_R3,EPG
1107566252,FQ6_b_C2_L,FQ6_b
1251999828,(LWF2)_R,
1468682633,PVM06e_pct(PVM06)_R,PVM06e_pct
911915224,PFR_b(PB11b)_L5,PFR_b
860905704,AOTU-LAL(ADL06)_R,ADL06e_a_pct
1319583082,LC16,LC16
358290805,(ADM04)_L,
1187844616,PFNd(PB04)_L9,PFNd
329970706,PDL05n_pct(PDL05)_R,PDL05n_pct
885810757,PDL09e_pct(PDL09)_R,PDL09e_pct
326888609,PDM07ob_pct(PDM07)_R,PDM07ob_pct
1998176218,PVL02oc_pct(PVL02)_R,PVL02oc_pct
299293552,PDM15n_pct(PDM15)_R,PDM15n_pct
821340054,,
703179848,(ADM10)_L,
1753998191,(lVLPT3)_R,
1076729226,MC61,MC61
5813126319,(PLBDL8)_R,
725498630,PDL14d_pct(PDL14)_R,PDL14d_pct
1196699301,(PVM09)_L,
5813020382,PVM09p_pct(PVM09)_R,PVM09p_pct
299263690,PDM20c_a_pct(PDM20)_R,PDM20c_a_pct
1256830582,LC16,LC16
5813009284,FB01b_L,FB1B
1250113157,PFNp(PB01)_b_R9,PFNp_b
862606783,PVL08b_pct(PVL08)_R,PVL08b_pct
800588608,PDM13e_b_pct(PDM13)_R,PDM13e_b_pct
1164131530,,
1259576269,AVL03v_pct(AVL03)_R,AVL03v_pct
451386832,ADL16j_pct(ADL16)_R,ADL16j_pct
1749659355,AVL09og_pct(AVL09)_R,AVL09og_pct
1350034937,PVM02f_pct(PVM02)_R,PVM02f_pct
1141329053,PAM04(B2)(ADM02)_R,PAM04
1139515440,TuBu2_IBU(ADL06)_R,TuBu2
5812978978,AVL25d_pct(AVL25)_R,AVL25d_pct
5813039480,LPC1,LPC1
1129306180,AVL22d_pct(AVL22)_R,AVL22d_pct
1201568401,MC64,MC64
1200541165,LC9,LC9
915947054,FQ10_b_C5_L,FQ10_b
1687831632,LC17,LC17
1501820626,AVM14v_pct(AVM14)_R,AVM14v_pct
1351869732,FQ7_a_C9_R,FQ7_a
5813016661,LC10,LC10
1220257051,LPLC1(PVL01)_R,LPLC1
325458991,PDL07n_pct(PDL07)_R,PDL07n_pct
1538181953,AVL07k_pct(AVL07)_R,AVL07k_pct
1510562557,AVL02g_pct(AVL02)_R,AVL02g_pct
392304239,ADL21j_pct(ADL21)_R,ADL21j_pct
735785639,KCab-c,KCab-sc
2122713426,(LWF2)_R,
2216261919,AVL09n_pct(AVL09)_R,AVL09n_pct
948260484,AVM13t_pct(AVM13)_R,AVM13t_pct
1753695251,LC12,LC12
1849161220,LC17,LC17
821729315,PDM10m_b_pct(PDM10)_R,PDM10m_b_pct
1255289329,FB02p(PDL05)_R,FB2I_a
390097182,(PDM05)_L,
610018976,(MBDLaxon1),
1259852010,LC6,LC6
881329648,PDL16v_pct(PDL16)_R,PDL16v_pct
639875892,ADL12h_pct(ADL12)_R,ADL12h_pct
1198576311,AVL02u_a_pct(AVL02)_R,AVL02u_a_pct
1808241116,LC17,LC17
723853340,KCab-s,KCab-sc
5813069965,PAM06_a(B'2m)(ADM02)_L,PAM06
1595084420,LC27,LC27
5812989296,(PVM10)_L,
609893831,ADL27g_pct(ADL27)_R,ADL27g_pct
1158333658,(lVLPT8)_R,
1967537971,PVL02v_pct(PVL02)_R,PVL02v_pct
664814903,t2PN1(AVM06)_R,VP multi lvPN t2ALT
5812988132,LC9,LC9
390628719,ADL23c_b_pct(ADL23)_R,ADL23c_b_pct
860983686,PAM05_a(B'2p)(ADM08)_R,PAM05_a
5813044597,(lVLPT8)_R,
515813661,AVM07h_pct(AVM07)_R,AVM07h_pct
699161039,ADL05s_pct(ADL05)_R,ADL05s_pct
1224945418,FB02a(PPM3-FB2-NO-DAN)_L,FB2A
911215499,PFNp(PB01)_c_L4,PFNp_c
1535902995,aMe5,aMe5
1378315562,PVL16g_pct(PVL16)_R,PVL16g_pct
1173063302,KCg,KCg
5813021779,KCa'b',KCa'b'
1969757097,PDM14g_pct(PDM14)_R,PDM14g_pct
816254592,KCab-c,KCab-sc
978056035,PDM09c_pct(PDM09)_L,PDM09c_pct
487887067,ADM01p_pct(ADM01)_R,ADM01p_pct
359892669,ADL16olb_pct(ADL16)_R,ADL16olb_pct
1011616276,ADL01g_pct(ADL01)_R,ADL01g_pct
5813024308,LLPC1,LLPC1
880526177,PFNp(PB01)_a_L4,PFNp_a
5812987022,(lVLPT8)_R,
610338229,(MBDLaxon1),
390961490,ADL07olb_pct(ADL07)_R,ADL07olb_pct
1621004685,LC12,LC12
916301251,Delta0D,Delta0D
388612388,FQ12_a_C5_L,FQ12_a
1760318324,PVM03a_b_pct(PVM03)_R,PVM03a_b_pct
1471532224,(ADM01)_L,
1964961111,(PVM01)_L,
